candidate_id,job_id,total_experience_years,education_level,skills_list,certification_count,project_count,job_fit_label
C29660,J004,3.6,M.Sc,"HTML,Angular,Django,CSS,Azure",1.0,5,1
C29661,J002,3.8,M.Sc,"JavaScript,Go,AWS,Docker,C++,React,SQL",3.0,1,1
C29662,J003,2.7,PhD,"Angular,CSS,Python,GCP",3.0,2,1
C29663,J004,3.3,B.Sc,"C++,Django,Angular,Azure",1.0,1,1
C29664,J001,1.6,PhD,"CSS,GCP,Go,Flask,Django",2.0,5,0
C29665,J002,0.0,High School,"GCP,Kubernetes,CSS",5.0,2,1
C29666,J002,5.0,High School,"Kotlin,Flask,Swift,SQL,Azure",3.0,6,0
C29667,J004,0.7,M.Sc,"C++,HTML,CSS,Kotlin,GCP",4.0,3,1
C29668,J003,2.7,M.Sc,"CSS,SQL,React,Kotlin",4.0,1,1
C29669,J002,1.5,M.Sc,"Django,Go,JavaScript,Kotlin,Kubernetes",3.0,4,0
C29670,J003,6.2,M.Tech,"SQL,GCP,CSS,Swift",1.0,4,1
C29671,J003,2.8,B.Tech,"CSS,JavaScript,Python,Azure,C++",3.0,3,1
C29672,J001,2.4,High School,"Java,Swift,CSS,AWS,SQL,Flask,React",0.0,5,1
C29673,J002,4.5,Diploma,"Django,SQL,React,Azure,C++,Python",3.0,6,1
C29674,J001,7.3,PhD,"Kubernetes,Docker,Go,CSS,Python,React",0.0,6,1
C29675,J002,3.8,M.Tech,"JavaScript,Kotlin,GCP,HTML,React,Docker,Kubernetes",1.0,3,1
C29676,J004,2.2,PhD,"Kotlin,GCP,SQL,Go,Kubernetes,CSS,Swift",3.0,1,0
C29677,J001,4.4,M.Tech,"CSS,SQL,AWS,C++,Django",5.0,5,0
C29678,J001,0.0,B.Sc,"Go,CSS,SQL,Angular,Flask,Python",3.0,2,0
C29679,J004,3.1,B.Tech,"Python,Kubernetes,Java,Flask,Angular,CSS,Swift",4.0,2,0
C29680,J004,7.0,M.Sc,"Docker,CSS,Django",2.0,2,0
C29681,J001,3.3,B.Tech,"Azure,C++,Swift,Java,Go",4.0,2,0
C29682,J001,3.2,PhD,"SQL,HTML,Kotlin,Flask,CSS",1.0,2,0
C29683,J002,3.0,Diploma,"Angular,JavaScript,Python,Docker,AWS,GCP,CSS",2.0,1,0
C29684,J001,2.2,B.Tech,"Kotlin,CSS,Angular,AWS,C++",3.0,3,0
C29685,J002,3.6,B.Sc,"Swift,Angular,Kotlin,Docker,C++,Go,CSS",1.0,5,1
C29686,J004,4.6,B.Sc,"HTML,GCP,Python,Angular,Swift,Docker,Go",5.0,5,0
C29687,J002,2.3,PhD,"Angular,Django,Kubernetes,React,Flask,Go,Java",0.0,4,0
C29688,J004,0.0,PhD,"SQL,Java,Azure,Django,JavaScript,HTML",4.0,4,1
C29689,J003,3.9,M.Sc,"Kubernetes,Kotlin,C++",1.0,3,0
C29690,J002,7.3,Diploma,"HTML,AWS,Kotlin",4.0,2,1
C29691,J002,2.2,B.Tech,"C++,GCP,Docker,Kotlin,Django,Swift,CSS",1.0,5,1
C29692,J004,0.1,M.Sc,"JavaScript,Flask,Kubernetes,HTML,CSS,Docker",3.0,2,0
C29693,J004,4.4,PhD,"SQL,JavaScript,Django,GCP",4.0,3,0
C29694,J004,6.5,PhD,"Kotlin,Docker,AWS",2.0,4,0
C29695,J003,4.1,High School,"Azure,React,C++,JavaScript,GCP,Python",3.0,3,1
C29696,J001,6.4,Diploma,"Django,Java,CSS",3.0,4,0
C29697,J003,4.6,B.Tech,"Flask,Azure,Docker,SQL,Java",5.0,2,1
C29698,J003,4.4,B.Sc,"Kubernetes,Azure,CSS,Flask,Go,React,Python",1.0,2,1
C29699,J004,2.0,High School,"C++,Angular,Docker,Node.js,Java,CSS,HTML",3.0,4,1
C29700,J001,3.6,B.Sc,"Python,Node.js,Docker,Flask,C++,Swift,Java",3.0,4,0
C29701,J001,2.9,M.Sc,"Node.js,Java,Django,Docker,JavaScript,React",2.0,5,0
C29702,J004,2.9,B.Tech,"GCP,CSS,Java,JavaScript,Swift",5.0,5,1
C29703,J001,2.5,B.Sc,"SQL,AWS,Django,Kotlin",1.0,1,0
C29704,J001,3.5,B.Tech,"C++,Go,Python,JavaScript",3.0,1,1
C29705,J001,0.4,B.Sc,"React,CSS,Azure,Go",2.0,5,0
C29706,J002,4.6,M.Tech,"Go,Kotlin,CSS",2.0,4,0
C29707,J004,1.2,High School,"GCP,SQL,Kubernetes,CSS,React",2.0,4,0
C29708,J003,2.5,B.Sc,"Swift,Go,Docker",0.0,4,0
C29709,J003,3.7,M.Sc,"AWS,Swift,React,Python,GCP,JavaScript,HTML",4.0,6,1
C29710,J004,1.1,High School,"React,GCP,SQL,Go,C++,Django",5.0,6,1
C29711,J001,0.0,Diploma,"Django,AWS,HTML,GCP,Docker",5.0,2,0
C29712,J001,2.2,PhD,"SQL,Python,HTML,Docker,Swift,Azure",2.0,4,0
C29713,J003,0.1,M.Tech,"Flask,Azure,Docker,AWS,React,HTML,CSS",1.0,3,0
C29714,J002,4.4,PhD,"Angular,Swift,JavaScript,Django,Flask,HTML",2.0,6,0
C29715,J003,0.7,M.Sc,"Angular,Go,Flask,SQL",2.0,4,1
C29716,J003,6.0,B.Sc,"HTML,Node.js,Azure,AWS",3.0,2,1
C29717,J002,3.0,High School,"JavaScript,GCP,React",0.0,3,1
C29718,J002,3.1,M.Sc,"Flask,Docker,Swift,SQL,CSS,JavaScript",5.0,1,1
C29719,J002,0.0,M.Sc,"Flask,SQL,HTML,Azure,Angular,Docker,CSS",1.0,1,1
C29720,J001,3.3,M.Tech,"React,Angular,Flask,Go",0.0,1,0
C29721,J004,2.8,B.Tech,"CSS,Swift,Docker,Angular,Python",3.0,2,1
C29722,J004,0.4,High School,"Node.js,Azure,SQL,Kotlin",2.0,4,1
C29723,J001,3.2,PhD,"Django,C++,Node.js",4.0,2,1
C29724,J003,2.2,Diploma,"Docker,CSS,Django",2.0,4,1
C29725,J001,2.6,Diploma,"Docker,Kotlin,Go,Angular,Swift,HTML,React",1.0,6,0
C29726,J002,3.1,PhD,"React,C++,Azure",3.0,3,0
C29727,J004,2.1,Diploma,"React,Kubernetes,Flask,Python",3.0,1,1
C29728,J003,3.5,M.Tech,"Kubernetes,Django,Node.js,Python,GCP",2.0,2,1
C29729,J001,2.8,PhD,"JavaScript,C++,HTML,Docker",0.0,6,1
C29730,J003,3.9,B.Tech,"React,HTML,AWS,Angular,JavaScript,Kubernetes,Kotlin",0.0,1,0
C29731,J004,1.9,B.Sc,"Flask,Azure,Node.js,Angular",1.0,5,0
C29732,J003,0.9,Diploma,"Flask,Java,Swift",4.0,5,0
C29733,J003,1.6,PhD,"Kotlin,Python,Java,Swift,SQL",5.0,1,1
C29734,J004,5.9,Diploma,"Kubernetes,Flask,Python,Go,Swift",0.0,2,0
C29735,J003,4.9,B.Tech,"HTML,CSS,Swift,Java,Azure,Go",0.0,2,1
C29736,J001,5.4,High School,"HTML,Azure,Python,Node.js",4.0,5,0
C29737,J003,5.6,B.Tech,"Azure,Angular,SQL,GCP",4.0,1,1
C29738,J003,2.1,High School,"C++,Go,Kotlin,GCP,Swift,Azure,Java",2.0,6,1
C29739,J004,3.6,B.Sc,"Java,GCP,SQL,Kotlin,C++",4.0,3,1
C29740,J002,3.2,M.Sc,"Flask,Docker,JavaScript",1.0,1,1
C29741,J004,4.3,M.Sc,"Kubernetes,GCP,Swift,SQL,Kotlin,Java",1.0,4,1
C29742,J003,2.4,M.Tech,"AWS,Kotlin,SQL,Java,Python",3.0,3,1
C29743,J004,3.2,M.Tech,"Java,Node.js,Docker,Django,GCP",0.0,6,1
C29744,J003,3.1,High School,"GCP,Docker,Azure",0.0,6,1
C29745,J002,4.1,B.Sc,"C++,HTML,AWS",4.0,6,1
C29746,J004,4.3,M.Tech,"Flask,C++,Java",1.0,5,1
C29747,J004,3.2,M.Sc,"React,CSS,Node.js,Python,Kubernetes,GCP",4.0,5,1
C29748,J002,3.2,PhD,"Django,React,C++,Java",0.0,6,0
C29749,J001,3.5,High School,"Flask,React,Angular,SQL",2.0,5,1
C29750,J004,6.3,PhD,"CSS,GCP,Kotlin,SQL,Python",3.0,1,0
C29751,J001,0.0,Diploma,"GCP,AWS,SQL,Go,Kubernetes,HTML",1.0,2,1
C29752,J004,1.1,B.Tech,"Django,Node.js,Python,Angular,Swift,Kotlin",5.0,1,1
C29753,J003,4.3,High School,"JavaScript,Node.js,React",5.0,4,1
C29754,J001,3.5,M.Sc,"Python,AWS,React,Node.js,Swift,Java",4.0,5,0
C29755,J001,3.5,PhD,"Flask,GCP,CSS",4.0,6,0
C29756,J004,4.3,High School,"Azure,Django,Swift,Python,JavaScript,HTML,GCP",3.0,2,0
C29757,J003,3.4,Diploma,"Python,SQL,Java,Go",0.0,3,0
C29758,J002,1.9,Diploma,"Azure,Django,Node.js,JavaScript",1.0,2,1
C29759,J003,4.3,PhD,"AWS,CSS,Azure,Angular,JavaScript",5.0,2,0
C29760,J003,3.0,Diploma,"Swift,GCP,Python,Docker,Java,CSS",2.0,5,1
C29761,J001,2.1,M.Sc,"React,C++,SQL,Java",4.0,5,1
C29762,J004,4.4,Diploma,"AWS,Kotlin,CSS,Angular,Go,GCP,SQL",4.0,5,0
C29763,J004,4.3,PhD,"GCP,Azure,C++",1.0,4,1
C29764,J002,3.4,High School,"Kubernetes,Python,CSS,C++,Flask",4.0,2,0
C29765,J003,6.4,PhD,"HTML,GCP,Python,Azure,Kubernetes,Django,Go",3.0,2,0
C29766,J001,5.7,High School,"Azure,C++,HTML,React",5.0,4,0
C29767,J002,5.0,B.Sc,"C++,Swift,Docker,Flask,CSS",5.0,3,0
C29768,J001,8.1,High School,"Docker,Flask,Node.js,Swift,JavaScript,Java",0.0,6,0
C29769,J001,2.7,B.Sc,"AWS,C++,Azure,Node.js,Java,GCP",0.0,4,1
C29770,J001,2.1,Diploma,"Flask,Go,AWS,Docker,SQL,Swift,Django",3.0,2,0
C29771,J001,4.7,B.Tech,"Django,Go,HTML,GCP,Docker",1.0,5,0
C29772,J003,2.5,PhD,"Kubernetes,GCP,React,Python,Docker,AWS,Go",3.0,6,0
C29773,J004,3.0,B.Tech,"Kubernetes,Swift,React",2.0,4,0
C29774,J004,1.0,High School,"Kotlin,Go,JavaScript",1.0,4,0
C29775,J004,4.2,PhD,"GCP,Go,SQL,Kotlin,Flask",1.0,3,1
C29776,J004,0.1,High School,"Java,Kubernetes,Node.js,JavaScript,SQL",2.0,6,1
C29777,J001,2.8,B.Sc,"React,Swift,Docker",2.0,2,1
C29778,J001,3.0,PhD,"React,Azure,Django",1.0,4,0
C29779,J004,2.1,PhD,"HTML,Kotlin,Flask,Docker,C++,CSS",1.0,1,0
C29780,J003,0.0,High School,"Docker,Angular,SQL,CSS",3.0,2,1
C29781,J003,0.0,M.Tech,"AWS,React,Kubernetes,Flask,HTML,C++",5.0,5,1
C29782,J003,1.5,M.Tech,"Angular,React,Kotlin,JavaScript",3.0,6,0
C29783,J002,4.1,Diploma,"Kotlin,Go,Kubernetes",4.0,4,0
C29784,J003,3.6,B.Tech,"HTML,AWS,Django,Azure,Python,Node.js,JavaScript",3.0,4,1
C29785,J002,3.0,High School,"Go,CSS,Node.js,Python,Angular,C++",5.0,6,1
C29786,J003,1.2,Diploma,"SQL,C++,JavaScript,Python,Go",2.0,3,0
C29787,J001,3.7,Diploma,"Kubernetes,CSS,JavaScript",3.0,5,1
C29788,J004,0.0,High School,"Swift,HTML,CSS",5.0,5,1
C29789,J002,0.0,B.Sc,"CSS,Docker,GCP,JavaScript,AWS",2.0,5,1
C29790,J002,2.5,B.Sc,"AWS,CSS,Docker,Go",4.0,4,0
C29791,J001,1.9,M.Tech,"Docker,C++,Kubernetes,HTML,Django,Java",4.0,4,1
C29792,J001,5.0,PhD,"JavaScript,Flask,Kubernetes",4.0,4,1
C29793,J004,3.3,M.Tech,"Django,Azure,React,Node.js,Docker,Kubernetes",1.0,3,0
C29794,J004,6.3,B.Sc,"SQL,Docker,GCP,AWS",0.0,4,0
C29795,J001,1.9,B.Tech,"Swift,Docker,Azure,Django,C++,JavaScript,Node.js",1.0,5,0
C29796,J003,4.0,Diploma,"SQL,JavaScript,Angular,AWS,Java",4.0,3,1
C29797,J003,2.5,M.Sc,"Kubernetes,Django,CSS,Java,Swift,C++",3.0,5,0
C29798,J001,5.8,B.Tech,"Java,SQL,Docker,Kotlin,GCP,HTML",3.0,2,1
C29799,J004,2.6,B.Tech,"Azure,Django,CSS,Java,React,Angular,Swift",4.0,6,1
C29800,J001,4.7,M.Sc,"Flask,JavaScript,Java,Azure,CSS,React,GCP",5.0,6,0
C29801,J003,0.8,PhD,"Java,C++,JavaScript,AWS",2.0,6,1
C29802,J001,2.2,PhD,"JavaScript,Angular,Docker,Azure,Flask,React",3.0,3,1
C29803,J002,2.8,PhD,"Swift,Kotlin,Azure,CSS,Docker,SQL",0.0,1,1
C29804,J001,5.5,M.Tech,"Python,Kotlin,Django,Swift,CSS,Angular,JavaScript",2.0,2,0
C29805,J001,0.0,High School,"HTML,Java,Kotlin",5.0,3,1
C29806,J003,2.3,Diploma,"Java,Kotlin,Azure,SQL",3.0,5,0
C29807,J004,2.3,B.Sc,"AWS,Go,Angular,Node.js,Flask,Azure,GCP",0.0,4,1
C29808,J002,0.0,B.Tech,"Python,HTML,GCP,Swift,Django",2.0,4,1
C29809,J002,2.1,M.Tech,"C++,Java,Azure,Flask,CSS,Docker,SQL",2.0,1,0
C29810,J001,0.0,PhD,"AWS,Kotlin,Go,Java,Kubernetes",0.0,4,1
C29811,J003,0.0,High School,"Swift,React,JavaScript,Python,C++",2.0,1,0
C29812,J003,2.5,High School,"Kubernetes,Kotlin,React,Django,JavaScript,Go,SQL",1.0,2,0
C29813,J001,2.4,PhD,"SQL,Node.js,React,Java",4.0,2,1
C29814,J001,2.5,M.Tech,"HTML,Node.js,CSS,React",5.0,1,1
C29815,J001,3.5,B.Tech,"Node.js,Kubernetes,CSS,Go",5.0,4,0
C29816,J004,1.2,B.Sc,"React,C++,Node.js",2.0,2,0
C29817,J001,6.6,B.Tech,"CSS,Azure,SQL,Docker,Angular,HTML",3.0,3,0
C29818,J004,2.9,High School,"GCP,Flask,Azure,SQL,Swift",3.0,5,0
C29819,J004,5.6,M.Sc,"Java,Django,Flask,AWS,SQL,React,HTML",1.0,2,1
C29820,J003,0.0,B.Tech,"Angular,Flask,Azure,Python,JavaScript,Go,Java",0.0,4,0
C29821,J003,1.3,B.Tech,"Java,Go,Angular",5.0,2,0
C29822,J001,4.4,M.Sc,"AWS,Flask,Django,Kubernetes,HTML,CSS,Angular",3.0,5,1
C29823,J003,2.5,PhD,"Java,Kotlin,SQL,React,Node.js,Angular,Python",3.0,4,1
C29824,J002,0.9,High School,"Angular,React,JavaScript,GCP,CSS,Flask,Node.js",2.0,1,0
C29825,J004,0.0,B.Tech,"Kotlin,Kubernetes,JavaScript,C++,Flask",1.0,1,1
C29826,J004,4.5,B.Sc,"GCP,C++,Java",1.0,6,1
C29827,J003,4.3,High School,"Docker,AWS,HTML,Kotlin",4.0,6,1
C29828,J004,3.5,Diploma,"Flask,Azure,Docker,Python,GCP,Java,Kotlin",3.0,4,1
C29829,J002,2.0,M.Sc,"CSS,Kotlin,Java",3.0,1,1
C29830,J001,0.8,B.Tech,"GCP,Java,Kubernetes",0.0,3,0
C29831,J003,2.9,PhD,"Flask,Kubernetes,JavaScript",5.0,5,1
C29832,J003,0.4,B.Sc,"React,C++,Docker",3.0,4,1
C29833,J002,1.5,B.Sc,"Azure,Java,Kotlin,SQL,C++,Node.js,Django",0.0,4,1
C29834,J001,5.5,Diploma,"JavaScript,Java,CSS,Django,Azure,C++,SQL",5.0,6,0
C29835,J004,0.0,PhD,"React,HTML,Go",4.0,5,0
C29836,J002,4.4,Diploma,"C++,CSS,Angular,Flask",4.0,4,1
C29837,J003,6.0,PhD,"Python,Kotlin,GCP",5.0,4,0
C29838,J004,4.6,M.Tech,"Flask,React,CSS,Angular,Java,Swift",4.0,5,1
C29839,J003,3.8,Diploma,"Python,Go,HTML",3.0,4,0
C29840,J004,2.1,High School,"HTML,Flask,Swift,Django,JavaScript,C++,Docker",5.0,6,0
C29841,J002,1.7,M.Tech,"Kotlin,JavaScript,SQL",2.0,5,1
C29842,J001,0.0,PhD,"CSS,Python,JavaScript,Django",0.0,6,1
C29843,J002,3.1,M.Sc,"Kotlin,Go,GCP,Python",2.0,3,1
C29844,J003,2.2,B.Sc,"C++,Go,Angular",4.0,2,0
C29845,J001,1.6,Diploma,"Azure,Docker,Flask",3.0,6,1
C29846,J002,3.0,B.Sc,"GCP,React,Angular,AWS,Java",2.0,6,0
C29847,J001,3.1,B.Sc,"Java,Kubernetes,Kotlin,JavaScript,Django,Docker,React",5.0,3,0
C29848,J002,1.7,M.Sc,"SQL,C++,Angular",4.0,5,0
C29849,J004,6.2,B.Tech,"SQL,Java,Kotlin,Go",5.0,2,0
C29850,J001,4.5,M.Tech,"JavaScript,AWS,Django,Kotlin",3.0,3,1
C29851,J004,4.8,Diploma,"JavaScript,Azure,Flask",4.0,5,1
C29852,J003,2.8,B.Tech,"HTML,Angular,Node.js,Java,Docker,Swift",3.0,5,0
C29853,J003,4.0,M.Sc,"CSS,Kotlin,Docker,Java,React,Flask,JavaScript",4.0,3,1
C29854,J004,1.2,M.Sc,"CSS,AWS,HTML",5.0,3,1
C29855,J002,4.3,High School,"Azure,JavaScript,Angular",0.0,4,0
C29856,J002,2.6,B.Tech,"React,Python,Swift,Go",1.0,2,1
C29857,J001,1.0,B.Sc,"AWS,C++,Kotlin,Node.js,CSS,Swift",2.0,1,0
C29858,J004,3.0,M.Sc,"Azure,Docker,Angular",1.0,4,0
C29859,J004,2.4,Diploma,"React,Angular,Node.js,CSS,Java,Swift",5.0,2,0
C29860,J003,7.6,B.Tech,"Java,React,Flask,CSS,AWS,Docker",2.0,1,1
C29861,J001,3.9,B.Sc,"Python,AWS,CSS,C++,React,GCP,SQL",2.0,2,0
C29862,J004,6.2,M.Sc,"CSS,Angular,React,Java,Node.js",3.0,5,0
C29863,J001,5.3,B.Tech,"Python,Kubernetes,Docker,GCP",3.0,4,0
C29864,J002,3.1,M.Sc,"C++,CSS,Azure,Java,Flask",0.0,1,0
C29865,J002,2.1,PhD,"React,HTML,Azure,Django,Go,Flask,Kubernetes",3.0,2,1
C29866,J003,0.0,High School,"Docker,CSS,Python,React",5.0,5,0
C29867,J003,1.3,Diploma,"Angular,Python,Java,GCP",3.0,3,1
C29868,J002,4.3,B.Tech,"JavaScript,Django,CSS,Azure",1.0,5,1
C29869,J003,2.4,B.Sc,"AWS,Go,Angular,GCP,Java,Python,Node.js",1.0,1,0
C29870,J003,3.8,PhD,"Swift,Kotlin,Java",4.0,6,1
C29871,J004,0.0,Diploma,"C++,Django,Python,Node.js,Flask,React",3.0,4,1
C29872,J003,3.9,M.Tech,"React,JavaScript,Go",3.0,2,1
C29873,J004,5.2,PhD,"SQL,Flask,Java,Node.js",4.0,2,0
C29874,J002,0.0,B.Tech,"Django,Node.js,Flask,Go,Docker,Java",5.0,3,1
C29875,J003,3.7,PhD,"Kotlin,Angular,AWS,Flask,Java,Kubernetes,GCP",2.0,2,0
C29876,J004,5.7,High School,"Flask,Docker,Azure,Node.js,Kubernetes",2.0,4,1
C29877,J003,6.4,M.Sc,"SQL,CSS,Azure,Go,Docker",1.0,1,1
C29878,J003,2.0,Diploma,"HTML,Azure,Go,GCP,C++,Flask,Swift",0.0,6,1
C29879,J001,4.6,B.Tech,"Kotlin,Go,React,Python",0.0,2,0
C29880,J002,5.9,PhD,"Kotlin,Django,GCP,Flask,C++,Java",5.0,1,0
C29881,J003,3.8,M.Tech,"Flask,Azure,GCP,React,Java,Swift",5.0,5,1
C29882,J001,5.6,M.Tech,"Node.js,Go,Kubernetes",0.0,3,0
C29883,J002,2.9,M.Sc,"AWS,Kotlin,JavaScript,CSS,C++",2.0,3,1
C29884,J001,3.8,B.Tech,"Kubernetes,Angular,Kotlin",4.0,2,0
C29885,J003,1.8,B.Sc,"Swift,GCP,Docker,Python,Java",4.0,4,0
C29886,J002,2.7,B.Tech,"Flask,Kubernetes,React,JavaScript",1.0,2,0
C29887,J001,3.9,Diploma,"React,Swift,Java,Django",3.0,2,1
C29888,J002,1.6,Diploma,"Java,AWS,Kotlin,Go",5.0,4,1
C29889,J003,2.6,PhD,"Java,Kubernetes,JavaScript,Swift,Kotlin,HTML,Angular",1.0,3,0
C29890,J001,4.5,B.Sc,"Kotlin,GCP,Docker,Kubernetes,Django",5.0,1,0
C29891,J001,7.1,B.Sc,"CSS,Swift,Django,SQL,Docker,GCP",3.0,1,1
C29892,J004,0.0,High School,"HTML,SQL,Swift,Java,GCP,Go",4.0,1,1
C29893,J003,7.0,B.Sc,"Python,Docker,C++,SQL,AWS",2.0,6,1
C29894,J002,2.5,B.Tech,"Azure,Flask,Kubernetes",3.0,2,1
C29895,J003,4.9,M.Tech,"React,Go,C++,Django",4.0,3,1
C29896,J001,5.3,M.Sc,"Angular,CSS,GCP",5.0,6,1
C29897,J001,6.1,B.Sc,"GCP,Angular,Node.js,HTML",5.0,5,0
C29898,J001,1.5,M.Tech,"CSS,Node.js,Swift,GCP,AWS",4.0,2,1
C29899,J002,2.5,B.Sc,"GCP,AWS,Go,Kotlin",5.0,1,0
C29900,J001,2.9,B.Tech,"HTML,Flask,SQL",1.0,4,1
C29901,J004,2.3,M.Tech,"Python,Flask,Node.js,React,Swift,Django",3.0,1,0
C29902,J003,5.6,M.Sc,"C++,HTML,Node.js,Flask,Django",3.0,4,0
C29903,J004,2.8,B.Tech,"SQL,Django,Python,C++,CSS,Flask",3.0,3,1
C29904,J003,0.0,B.Sc,"Flask,Java,HTML,Swift",2.0,3,0
C29905,J002,1.7,M.Sc,"C++,Azure,HTML,Kubernetes,GCP,Python",2.0,6,0
C29906,J004,0.0,Diploma,"Swift,Django,Angular,SQL",5.0,4,1
C29907,J001,2.5,Diploma,"JavaScript,HTML,Node.js,C++,Swift",1.0,3,1
C29908,J003,4.3,Diploma,"React,Angular,Go,Node.js",2.0,1,1
C29909,J002,1.7,Diploma,"Swift,SQL,Python,Flask,React,Kotlin",4.0,4,0
C29910,J003,2.2,M.Tech,"C++,GCP,Azure,Flask",3.0,3,1
C29911,J004,2.5,M.Sc,"C++,Swift,Kubernetes,Go,Python,React",2.0,5,0
C29912,J002,3.3,M.Sc,"Django,SQL,Python,Go,GCP",3.0,1,0
C29913,J003,4.0,PhD,"C++,Angular,Flask,Django",4.0,6,1
C29914,J003,4.6,PhD,"React,HTML,GCP",1.0,5,1
C29915,J004,7.5,High School,"Azure,JavaScript,AWS,Angular,Kubernetes",0.0,3,1
C29916,J003,3.2,B.Tech,"Azure,HTML,Angular,Kotlin,GCP,Django",2.0,3,1
C29917,J003,4.5,M.Sc,"Node.js,SQL,Flask,AWS,CSS,Azure,Docker",0.0,5,0
C29918,J001,0.0,Diploma,"CSS,Kubernetes,Go",0.0,4,0
C29919,J004,2.2,M.Tech,"AWS,C++,Flask,Docker",2.0,1,1
C29920,J002,2.5,M.Tech,"Flask,Kubernetes,React,Azure,Node.js,Angular,Python",4.0,3,1
C29921,J003,1.0,High School,"Docker,React,Kubernetes,Kotlin,Java",2.0,6,1
C29922,J002,1.9,B.Tech,"React,Docker,Flask",4.0,5,1
C29923,J001,2.8,B.Tech,"Swift,Go,Azure,Kubernetes,GCP,Docker,Flask",5.0,4,0
C29924,J003,2.0,M.Sc,"Django,Go,SQL",1.0,1,1
C29925,J004,8.2,B.Tech,"Python,Docker,Go",5.0,2,1
C29926,J003,4.0,PhD,"SQL,HTML,CSS,Django,React",2.0,2,1
C29927,J004,7.0,PhD,"AWS,HTML,SQL,Python",0.0,1,1
C29928,J001,6.0,B.Tech,"Node.js,CSS,Python,Kotlin",1.0,6,1
C29929,J002,1.7,M.Sc,"AWS,JavaScript,Go",3.0,6,1
C29930,J003,3.1,High School,"AWS,Java,JavaScript,Angular",2.0,5,0
C29931,J001,2.1,M.Tech,"Kubernetes,HTML,GCP,Flask",2.0,4,0
C29932,J001,2.7,Diploma,"Flask,React,C++,JavaScript,Python,Go",5.0,6,0
C29933,J001,1.0,M.Sc,"CSS,Flask,Node.js,GCP,HTML,Java",4.0,5,1
C29934,J002,2.1,PhD,"Angular,Flask,Docker,Swift,GCP",4.0,1,1
C29935,J003,3.7,B.Sc,"SQL,GCP,Swift",2.0,4,0
C29936,J003,3.7,B.Tech,"AWS,CSS,Kotlin,Flask,Kubernetes",4.0,2,1
C29937,J002,3.5,M.Sc,"Kubernetes,Swift,Java,HTML",4.0,2,1
C29938,J001,2.9,B.Sc,"Python,C++,Azure,Kubernetes,Go,SQL,Django",0.0,2,0
C29939,J002,4.7,B.Sc,"Swift,Python,CSS,Docker,C++",0.0,2,0
C29940,J004,2.5,B.Tech,"GCP,Java,SQL,Azure,JavaScript,CSS,Angular",2.0,4,1
C29941,J001,5.8,PhD,"HTML,Java,GCP,Swift,React,JavaScript,Python",1.0,3,0
C29942,J001,0.0,High School,"Flask,CSS,Docker,JavaScript",1.0,2,0
C29943,J002,4.3,M.Tech,"Go,Docker,Python",3.0,2,1
C29944,J003,4.0,M.Sc,"AWS,Azure,HTML",5.0,4,0
C29945,J001,1.7,Diploma,"React,Docker,Django,Kotlin,AWS,JavaScript",2.0,2,0
C29946,J003,2.3,B.Tech,"Kubernetes,CSS,Kotlin,Go",5.0,1,0
C29947,J002,3.9,B.Tech,"Swift,JavaScript,GCP,Kotlin,Azure,Django,Node.js",4.0,4,0
C29948,J003,4.8,B.Tech,"CSS,HTML,AWS,Swift,Java,Docker",5.0,3,0
C29949,J003,0.0,B.Tech,"CSS,AWS,Django,Docker,HTML",5.0,3,1
C29950,J003,4.3,High School,"Azure,Python,CSS,Kotlin",5.0,2,1
C29951,J003,2.1,High School,"GCP,SQL,Django,Azure,CSS,HTML,Node.js",5.0,1,0
C29952,J001,5.3,PhD,"Python,Node.js,C++",0.0,5,1
C29953,J002,0.0,M.Sc,"JavaScript,Django,Azure,React",3.0,3,0
C29954,J001,7.9,Diploma,"Java,HTML,GCP,Swift,Angular",4.0,6,1
C29955,J003,1.2,High School,"Django,Kubernetes,JavaScript,Azure,C++",2.0,5,1
C29956,J004,5.9,M.Sc,"Node.js,SQL,CSS",1.0,2,1
C29957,J002,2.9,M.Sc,"Java,CSS,C++",0.0,3,0
C29958,J001,1.4,M.Sc,"Python,Django,React,CSS,Swift,Docker",1.0,4,1
C29959,J002,3.5,M.Sc,"SQL,CSS,Azure,Swift,React,Docker,HTML",3.0,1,0
C29960,J003,5.1,Diploma,"React,Django,SQL",3.0,3,0
C29961,J003,0.0,Diploma,"Docker,Node.js,Flask",5.0,4,1
C29962,J001,4.4,High School,"React,AWS,Java,Kotlin,Swift,Node.js,CSS",5.0,4,1
C29963,J003,3.0,B.Tech,"Swift,SQL,CSS,Azure,Python,Java",2.0,3,0
C29964,J003,4.2,High School,"Kubernetes,C++,GCP",2.0,4,1
C29965,J003,3.0,M.Tech,"Django,Kotlin,Docker,Flask,React,SQL,CSS",5.0,5,0
C29966,J001,1.9,Diploma,"Go,C++,GCP,Docker",3.0,3,0
C29967,J004,0.8,B.Sc,"Docker,JavaScript,Angular,Django",3.0,2,1
C29968,J001,4.3,M.Tech,"React,JavaScript,Java,C++",1.0,1,0
C29969,J004,4.3,PhD,"Java,CSS,Docker,HTML,Angular",0.0,6,0
C29970,J003,4.3,High School,"React,Node.js,GCP,Flask,SQL,JavaScript,C++",5.0,4,1
C29971,J004,3.9,M.Sc,"Kubernetes,Angular,Azure,SQL,Django,Kotlin,Node.js",1.0,1,1
